,FAC_NAME,FAC_LAT,FAC_LONG,DFR_URL,REGISTRY_ID,REPORTING_YEAR,PGM_SYS_ACRNM,PGM_SYS_ID,POLLUTANT_NAME,ANNUAL_EMISSION,UNIT_OF_MEASURE,NEI_TYPE,NEI_HAP_VOC_FLAG
920,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2013,TRIS,32043TMKRF914HA,Benzo[ghi]perylene,0.4,Pounds,,
921,ANCHOR GLASS & CONTAINER CORP,30.349681,-81.71258399999998,http://echo.epa.gov/detailed-facility-report?fid=110022424296,110022424296,2014,TRIS,32205NCHRG2121H,Lead compounds,100.5,Pounds,,
922,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2014,TRIS,32078GRGPCSTATE,Barium compounds -- TRI ,83.0,Pounds,,
923,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2018,TRIS,32206WNSCR1035T,Benzo[ghi]perylene,0.0,Pounds,,
924,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2014,TRIS,32236RCHHLWESTB,Dicyclopentadiene,245.0,Pounds,,
925,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2018,TRIS,32809VLVLN1929D,Ethylbenzene,0.0,Pounds,,
926,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2016,TRIS,32602PCRNC5002S,Ethylbenzene,92.0,Pounds,,
927,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2017,TRIS,32206WNSCR1035T,Benzo[ghi]perylene,0.0,Pounds,,
928,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2012,TRIS,32043TMKRF914HA,Polycyclic aromatic compounds -- TRI,1.9,Pounds,,
929,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2014,TRIS,32078GRGPCSTATE,Phenol,15000.0,Pounds,,
930,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2013,TRIS,32254PPRSN155EL,Nitric acid,0.0,Pounds,,
931,WWF OPERATING CO,30.33271,-81.69951999999998,http://echo.epa.gov/detailed-facility-report?fid=110022522741,110022522741,2016,TRIS,32209WHTWV2262W,Nitric acid,0.0,Pounds,,
932,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2017,TRIS,32208NTDST6825E,Mercury compounds,59.36,Pounds,,
933,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2017,TRIS,32236RCHHLWESTB,Ethylene glycol,401.0,Pounds,,
934,"QORVO US, INC.",28.650378000000003,-81.466674,http://echo.epa.gov/detailed-facility-report?fid=110005991178,110005991178,2013,TRIS,32703TRQNT1818S,N-Methyl-2-pyrrolidone,1514.0,Pounds,,
935,"HUBBELL LENOIR CITY, INC",29.652666999999997,-81.687667,http://echo.epa.gov/detailed-facility-report?fid=110000361741,110000361741,2017,TRIS,32178CDRSYAIRPO,Styrene,11570.0,Pounds,,
936,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2014,TRIS,32771SFTYK6CENT,Polycyclic aromatic compounds -- TRI,0.0,Pounds,,
937,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2010,TRIS,32208SCMGL601CR,Zinc compounds,28.0,Pounds,,
938,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2012,TRIS,32205MTLCN1100N,Manganese,0.008,Pounds,,
939,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2014,TRIS,32208NTDST6825E,Mercury compounds,48.56,Pounds,,
940,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2015,TRIS,32078GRGPCSTATE,Ammonia,93660.0,Pounds,,
941,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2010,TRIS,32771CRPPP31BRW,Copper,0.0,Pounds,,
942,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2014,TRIS,32602PCRNC5002S,Xylene,907.0,Pounds,,
943,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2010,TRIS,32078GRGPCSTATE,Catechol,0.0,Pounds,,
944,MODERN WELDING COMPANY OF FLORIDA,28.522340000000003,-81.38311,http://echo.epa.gov/detailed-facility-report?fid=110000363044,110000363044,2010,TRIS,32806MDRNW1801A,Styrene,9435.0,Pounds,,
945,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2010,TRIS,32236RCHHLWESTB,Maleic anhydride,225.0,Pounds,,
946,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2013,TRIS,32602PCRNC5002S,"N,N-Dimethylformamide",5.4,Pounds,,
947,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2016,TRIS,32078GRGPCSTATE,Lead compounds,37.0,Pounds,,
948,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2011,TRIS,32205MTLCN1100N,Sulfuric acid,584.0,Pounds,,
949,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2013,TRIS,32771CRPPP31BRW,Manganese,0.0,Pounds,,
950,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2014,TRIS,32809VLVLN1929D,Zinc compounds,0.0,Pounds,,
951,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2014,TRIS,32208SCMGL601CR,Ammonia,2364.0,Pounds,,
952,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2016,TRIS,32205NNCMP2051N,Formaldehyde,37.0,Pounds,,
953,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2012,TRIS,32602PCRNC5002S,Allylamine,0.0,Pounds,,
954,WWF OPERATING CO,30.33271,-81.69951999999998,http://echo.epa.gov/detailed-facility-report?fid=110022522741,110022522741,2018,TRIS,32209WHTWV2262W,Nitric acid,0.0,Pounds,,
955,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2016,TRIS,32236RCHHLWESTB,Dicyclopentadiene,284.0,Pounds,,
956,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2015,TRIS,32254PPRSN155EL,"Certain glycol ethers, a limited set -- TRI",0.0,Pounds,,
957,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2012,TRIS,32078GRGPCSTATE,Hydrogen sulfide,40000.0,Pounds,,
958,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2012,TRIS,32254PPRSN155EL,Methanol,288.0,Pounds,,
959,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2015,TRIS,32078GRGPCSTATE,Methanol,443000.0,Pounds,,
960,"OLDCASTLE RETAIL, INC.",30.320109999999996,-81.75658,http://echo.epa.gov/detailed-facility-report?fid=110009079031,110009079031,2012,TRIS,32254BNSLM6659H,Lead compounds,0.0,Pounds,,
961,ARGOS USA,29.643887,-82.326252,http://echo.epa.gov/detailed-facility-report?fid=110005586277,110005586277,2010,TRIS,3260WGNSVL924SU,Lead,0.017169999999999998,Pounds,,
962,ARGOS USA,29.643887,-82.326252,http://echo.epa.gov/detailed-facility-report?fid=110005586277,110005586277,2016,TRIS,3260WGNSVL924SU,Lead,0.0099,Pounds,,
963,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2013,TRIS,32078GRGPCSTATE,Benzo[ghi]perylene,2.0,Pounds,,
964,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2013,TRIS,32602PCRNC5002S,"Certain glycol ethers, a limited set -- TRI",0.0,Pounds,,
965,GCP APPLIED TECHNOLOGIES INC,28.731348999999998,-81.61709599999998,http://echo.epa.gov/detailed-facility-report?fid=110000363017,110000363017,2018,TRIS,32798WRGRC6445W,Nitrate compounds -- TRI,0.0,Pounds,,
966,ANUVIA,28.733535999999997,-81.621729,http://echo.epa.gov/detailed-facility-report?fid=110070070550,110070070550,2016,TRIS,3279WNVXXX6751W,Ammonia,0.0,Pounds,,
967,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2014,TRIS,32602PCRNC5002S,Allylamine,0.0,Pounds,,
968,"OLDCASTLE RETAIL, INC.",30.320109999999996,-81.75658,http://echo.epa.gov/detailed-facility-report?fid=110009079031,110009079031,2009,TRIS,32254BNSLM6659H,Lead compounds,0.0,Pounds,,
969,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2016,TRIS,32771CRPPP31BRW,Nitric acid,100.0,Pounds,,
970,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2009,TRIS,32771SFTYK6CENT,Ethylene glycol,20.0,Pounds,,
971,OLDCASTLE PRECAST INC.,30.38022,-81.74084,http://echo.epa.gov/detailed-facility-report?fid=110009691244,110009691244,2018,TRIS,32219LDCST5995S,Lead compounds,0.0,Pounds,,
972,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2010,TRIS,32206WNSCR1035T,Copper compounds -- TRI,0.0,Pounds,,
973,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2011,TRIS,32236RCHHLWESTB,Styrene,10292.0,Pounds,,
974,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2014,TRIS,32771SFTYK6CENT,Lead,0.0,Pounds,,
975,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2009,TRIS,32602PCRNC5002S,Hexachlorobenzene,0.0,Pounds,,
976,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2009,TRIS,32078GRGPCSTATE,Manganese compounds,260.0,Pounds,,
977,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2016,TRIS,32078GRGPCSTATE,Formic acid,0.0,Pounds,,
978,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2015,TRIS,32206WNSCR1035T,Copper compounds -- TRI,0.0,Pounds,,
979,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2018,TRIS,32771CRPPP31BRW,Nickel,0.0,Pounds,,
980,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2018,TRIS,32602PCRNC5002S,"Certain glycol ethers, a limited set -- TRI",0.0,Pounds,,
981,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2015,TRIS,32602PCRNC5002S,Hexane,1607.0,Pounds,,
982,CHEMICAL SYSTEMS OF ORLANDO INCORPORATED,28.723333,-81.582306,http://echo.epa.gov/detailed-facility-report?fid=110000363008,110000363008,2018,TRIS,32798CHMCL6429W,Formic acid,0.0,Pounds,,
983,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2013,TRIS,32602PCRNC5002S,Hexane,1485.0,Pounds,,
984,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2013,TRIS,32602PCRNC5002S,Xylene,1166.0,Pounds,,
985,CEMEX CONSTRUCTION MATERIALS FL LLC-LOCKHART READY-MIX PLANT,28.612999,-81.429625,http://echo.epa.gov/detailed-facility-report?fid=110054827292,110054827292,2017,TRIS,3281WLCKHR44CLA,Lead compounds,0.0,Pounds,,
986,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2014,TRIS,32078GRGPCSTATE,Hydrochloric acid,46000.0,Pounds,,
987,NEW NGC INCD/B/A NATIONAL GYPSUM CO,29.981806,-81.662498,http://echo.epa.gov/detailed-facility-report?fid=110009075945,110009075945,2012,TRIS,32043NFXSN1767W,Lead compounds,0.0,Pounds,,
988,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2012,TRIS,32771SFTYK6CENT,Ethylene glycol,6.0,Pounds,,
989,OLDCASTLE PRECAST INC.,30.38022,-81.74084,http://echo.epa.gov/detailed-facility-report?fid=110009691244,110009691244,2016,TRIS,32219LDCST5995S,Mercury compounds,0.0,Pounds,,
990,"PORT CONSOLIDATED, INC.",29.6559,-81.63884,http://echo.epa.gov/detailed-facility-report?fid=110070244783,110070244783,2018,TRIS,3217WPRTCN11WAS,"1,2,4-Trimethylbenzene",0.0,Pounds,,
991,OLDCASTLE PRECAST INC.,30.38022,-81.74084,http://echo.epa.gov/detailed-facility-report?fid=110009691244,110009691244,2013,TRIS,32219LDCST5995S,Mercury compounds,0.0,Pounds,,
992,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2017,TRIS,32809VLVLN1929D,Benzene,0.0,Pounds,,
993,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2009,TRIS,32206PRTCN151TA,Hexane,0.0,Pounds,,
994,"PORT CONSOLIDATED, INC.",29.6559,-81.63884,http://echo.epa.gov/detailed-facility-report?fid=110070244783,110070244783,2017,TRIS,3217WPRTCN11WAS,Cyclohexane,0.0,Pounds,,
995,NEW NGC INCD/B/A NATIONAL GYPSUM CO,29.981806,-81.662498,http://echo.epa.gov/detailed-facility-report?fid=110009075945,110009075945,2018,TRIS,32043NFXSN1767W,Lead compounds,0.0,Pounds,,
996,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2015,TRIS,32208SCMGL601CR,Zinc compounds,16.0,Pounds,,
997,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2017,TRIS,32043TMKRF914HA,Benzo[ghi]perylene,0.4,Pounds,,
998,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2015,TRIS,32602PCRNC5002S,"Certain glycol ethers, a limited set -- TRI",0.0,Pounds,,
999,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2013,TRIS,32236RCHHLWESTB,Maleic anhydride,224.0,Pounds,,
1000,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2014,TRIS,32205MTLCN1100N,"Certain glycol ethers, a limited set -- TRI",46770.0,Pounds,,
1001,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2016,TRIS,32078GRGPCSTATE,Phenol,13000.0,Pounds,,
1002,RYAN FOODS COMPANY,30.33294,-81.7,http://echo.epa.gov/detailed-facility-report?fid=110056536887,110056536887,2017,TRIS,32209LNGLF2198W,Nitrate compounds -- TRI,0.0,Pounds,,
1003,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2013,TRIS,32771CRPPP31BRW,Chromium,0.0,Pounds,,
1004,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2014,TRIS,32771CRPPP31BRW,Hydrofluoric acid,500.0,Pounds,,
1005,WWF OPERATING CO,30.33271,-81.69951999999998,http://echo.epa.gov/detailed-facility-report?fid=110022522741,110022522741,2013,TRIS,32209WHTWV2262W,Nitric acid,0.0,Pounds,,
1006,FLORIDA ROCK EDGEWOOD READY MIX PLANT,30.325460999999997,-81.730774,http://echo.epa.gov/detailed-facility-report?fid=110039071465,110039071465,2016,TRIS,3220WDGWDR127SU,Lead,0.0025,Pounds,,
1007,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2011,TRIS,32078GRGPCSTATE,Manganese compounds,200.0,Pounds,,
1008,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2015,TRIS,32602PCRNC5002S,Cumene,343.0,Pounds,,
1009,CHEMICAL SYSTEMS OF ORLANDO INCORPORATED,28.723333,-81.582306,http://echo.epa.gov/detailed-facility-report?fid=110000363008,110000363008,2016,TRIS,32798CHMCL6429W,Nitric acid,0.0,Pounds,,
1010,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2012,TRIS,32771CRPPP31BRW,Chromium,0.0,Pounds,,
1011,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2009,TRIS,32208SCMGL601CR,Zinc compounds,0.0,Pounds,,
1012,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2013,TRIS,32043TMKRF914HA,Polycyclic aromatic compounds -- TRI,2.0,Pounds,,
1013,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2015,TRIS,32206PRTCN151TA,Methyl tert-butyl ether,0.0,Pounds,,
1014,"QORVO US, INC.",28.650378000000003,-81.466674,http://echo.epa.gov/detailed-facility-report?fid=110005991178,110005991178,2017,TRIS,32703TRQNT1818S,N-Methyl-2-pyrrolidone,3046.0,Pounds,,
1015,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2015,TRIS,32602PCRNC5002S,Dicyclopentadiene,0.0,Pounds,,
1016,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2009,TRIS,32205MTLCN1100N,Hydrofluoric acid,6.0,Pounds,,
1017,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2016,TRIS,32771SFTYK6CENT,Polycyclic aromatic compounds -- TRI,0.0,Pounds,,
1018,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2016,TRIS,32236RCHHLWESTB,Maleic anhydride,259.0,Pounds,,
1019,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2015,TRIS,32205NNCMP2051N,Formaldehyde,41.0,Pounds,,
1020,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2010,TRIS,32043TMKRF914HA,Polycyclic aromatic compounds -- TRI,1.4,Pounds,,
1021,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2017,TRIS,32602PCRNC5002S,Xylene,226.0,Pounds,,
1022,ARGOS USA,28.604640000000003,-81.41834,http://echo.epa.gov/detailed-facility-report?fid=110002533349,110002533349,2018,TRIS,3281WCRDRR519CA,Lead,0.35,Pounds,,
1023,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2016,TRIS,32208SCMGL601CR,"Certain glycol ethers, a limited set -- TRI",5.0,Pounds,,
1024,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2015,TRIS,32043TMKRF914HA,Polycyclic aromatic compounds -- TRI,2.2,Pounds,,
1025,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2011,TRIS,32078GRGPCSTATE,Sulfuric acid,51000.0,Pounds,,
1026,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2012,TRIS,32078GRGPCSTATE,Methanol,380000.0,Pounds,,
1027,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2010,TRIS,32043TMKRF914HA,Benzo[ghi]perylene,0.3,Pounds,,
1028,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2009,TRIS,32078GRGPCSTATE,Lead compounds,70.0,Pounds,,
1029,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2013,TRIS,32771CRPPP31BRW,Hydrofluoric acid,500.0,Pounds,,
1030,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2016,TRIS,32078GRGPCSTATE,Polycyclic aromatic compounds -- TRI,91.0,Pounds,,
1031,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2011,TRIS,32771CRPPP31BRW,Hydrofluoric acid,500.0,Pounds,,
1032,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2018,TRIS,32078GRGPCSTATE,Polycyclic aromatic compounds -- TRI,88.0,Pounds,,
1033,ARGOS READY MIX - ROOSEVELT CBP,30.213720000000002,-81.70433,http://echo.epa.gov/detailed-facility-report?fid=110006780475,110006780475,2018,TRIS,3221WFLRDR7332R,Lead,0.15,Pounds,,
1034,MODERN WELDING COMPANY OF FLORIDA,28.522340000000003,-81.38311,http://echo.epa.gov/detailed-facility-report?fid=110000363044,110000363044,2018,TRIS,32806MDRNW1801A,Styrene,4920.0,Pounds,,
1035,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2009,TRIS,32236RCHHLWESTB,Methanol,0.0,Pounds,,
1036,FLORIDA ROCK EDGEWOOD READY MIX PLANT,30.325460999999997,-81.730774,http://echo.epa.gov/detailed-facility-report?fid=110039071465,110039071465,2018,TRIS,3220WDGWDR127SU,Lead,0.12,Pounds,,
1037,OLDCASTLE PRECAST INC.,30.38022,-81.74084,http://echo.epa.gov/detailed-facility-report?fid=110009691244,110009691244,2015,TRIS,32219LDCST5995S,Mercury compounds,0.0,Pounds,,
1038,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2017,TRIS,32208SCMGL601CR,Zinc compounds,15.0,Pounds,,
1039,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2011,TRIS,32043TMKRF914HA,Benzo[ghi]perylene,0.3,Pounds,,
1040,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2015,TRIS,32809VLVLN1929D,Toluene,0.0,Pounds,,
1041,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2010,TRIS,32205MTLCN1100N,"Certain glycol ethers, a limited set -- TRI",69965.0,Pounds,,
1042,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2010,TRIS,32206PRTCN151TA,Xylene,0.0,Pounds,,
1043,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2010,TRIS,32236RCHHLWESTB,Methyl methacrylate,0.0,Pounds,,
1044,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2009,TRIS,32602PCRNC5002S,Xylene,394.0,Pounds,,
1045,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2018,TRIS,32205MTLCN1100N,Sulfuric acid,729.0,Pounds,,
1046,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2014,TRIS,32254PPRSN155EL,Naphthalene,0.0,Pounds,,
1047,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2011,TRIS,32078GRGPCSTATE,Polycyclic aromatic compounds -- TRI,100.0,Pounds,,
1048,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2018,TRIS,32078GRGPCSTATE,Barium compounds -- TRI ,410.0,Pounds,,
